ppl,position,thumbnail,source,source_logo,title,link,original,sightengine,deepfake_score
Donald Trump,21,https://tse2.mm.bing.net/th/id/OIP.pxjyW6jRvyuGw_wfeboKswHaE8?w=251&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://laopinion.com/2023/07/18/donald-trump-afirma-ser-objeto-de-una-nueva-investigacion/,,Donald Trump afirma ser objeto de una nueva investigación para frenar ...,https://www.bing.com/images/search?view=detailV2&ccid=pxjyW6jR&id=E25DBA1B370941682C4A606406FF0B7C17AE6509&thid=OIP.pxjyW6jRvyuGw_wfeboKswHaE8&mediaurl=https%3a%2f%2flaopinion.com%2fwp-content%2fuploads%2fsites%2f3%2f2023%2f07%2fDonald-Trump-recauda.jpg%3fquality%3d80%26strip%3dall%26w%3d1200&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.a718f25ba8d1bf2b86c3fc1f79ba0ab3%3frik%3dCWWuF3wL%252fwZkYA%26pid%3dImgRaw%26r%3d0&exph=800&expw=1200&q=Donald+Trump&simid=607990159915959941&FORM=IRPRST&ck=453D9C1DC35BFF733165B434F13C35A2&selectedIndex=90&itb=0,https://laopinion.com/wp-content/uploads/sites/3/2023/07/Donald-Trump-recauda.jpg?quality=80&strip=all&w=1200,0.01,2.001013399421936e-06
Donald Trump,22,https://tse2.mm.bing.net/th/id/OIP.xUAgK0aZ5uqvReQ_sdzErAHaEK?w=288&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.nickiswift.com/1376433/body-language-experts-donald-trump-mugshot-self-destruction/,,Body Language Experts Tell Us Donald Trump's Mugshot Screams Self ...,https://www.bing.com/images/search?view=detailV2&ccid=xUAgK0aZ&id=735688A74E0FD25AE01EACA51F7F43654B3609AF&thid=OIP.xUAgK0aZ5uqvReQ_sdzErAHaEK&mediaurl=https%3a%2f%2fwww.nickiswift.com%2fimg%2fgallery%2fbody-language-experts-tell-us-donald-trumps-mugshot-screams-self-destruction%2fl-intro-1692983268.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.c540202b4699e6eaaf45e43fb1dcc4ac%3frik%3drwk2S2VDfx%252blrA%26pid%3dImgRaw%26r%3d0&exph=898&expw=1600&q=Donald+Trump&simid=608019185291912720&FORM=IRPRST&ck=A4E3590E1190B6398C67887BF6A7F8FB&selectedIndex=91&itb=0,https://www.nickiswift.com/img/gallery/body-language-experts-tell-us-donald-trumps-mugshot-screams-self-destruction/l-intro-1692983268.jpg,0.01,
Donald Trump,23,https://tse1.mm.bing.net/th/id/OIP.CWg_owOaqkfkBRX0G-mneAHaHa?w=162&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://floridapolitics.com/archives/195344-donald-trump-announces-four-new-hires-in-florida/,,Donald Trump announces 4 new hire…,https://www.bing.com/images/search?view=detailV2&ccid=CWg%2fowOa&id=1E0AA115B7D73CE21393F998811B08B09BAFB12D&thid=OIP.CWg_owOaqkfkBRX0G-mneAHaHa&mediaurl=https%3a%2f%2ffloridapolitics.com%2fwp-content%2fuploads%2f2015%2f10%2fDonald-Trump-10-%e2%80%93-26-copy-1024x1024.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.09683fa3039aaa47e40515f41be9a778%3frik%3dLbGvm7AIG4GY%252bQ%26pid%3dImgRaw%26r%3d0&exph=1024&expw=1024&q=Donald+Trump&simid=608053566490564313&FORM=IRPRST&ck=FDD727F6BF9AA3A964E8DDAD8D72E754&selectedIndex=92&itb=0,https://floridapolitics.com/wp-content/uploads/2015/10/Donald-Trump-10-–-26-copy-1024x1024.jpg,0.01,1.134958347392967e-05
Donald Trump,24,https://tse3.mm.bing.net/th/id/OIP.kH1tJxupFE1UEY_LMwbyyQHaE8?w=243&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.bmm2024temp.learnedstudio.com/abcnews/trump-medical-emergency-breaking-down-the-incident-reactions-and-implications.html,,"Trump Medical Emergency: Breaking Down The Incident, Reactions, And ...",https://www.bing.com/images/search?view=detailV2&ccid=kH1tJxup&id=02526721792CCD191872C14ADA5631C6C5AD950F&thid=OIP.kH1tJxupFE1UEY_LMwbyyQHaE8&mediaurl=https%3a%2f%2fd.newsweek.com%2fen%2ffull%2f2573530%2fdonald-trump.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.907d6d271ba9144d54118fcb3306f2c9%3frik%3dD5WtxcYxVtpKwQ%26pid%3dImgRaw%26r%3d0&exph=1667&expw=2500&q=Donald+Trump&simid=608001524392793241&FORM=IRPRST&ck=A7E26864BB9166A14A1C32159CBE660F&selectedIndex=93&itb=0,https://d.newsweek.com/en/full/2573530/donald-trump.jpg,0.01,1.8060411093756557e-05
Donald Trump,25,https://tse1.mm.bing.net/th/id/OIP.w_a90SkGOJHOc0dGuD0vzQHaEK?w=287&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://noticias.foxnews.com/politics/trump-leadership-pac-spends-nearly-3m-january-legal-expenses-fec-filing-shows,,Trump leadership PAC spends nearly $3M in January on legal expenses ...,https://www.bing.com/images/search?view=detailV2&ccid=w%2fa90SkG&id=9AD2FC212E1D73B464ABEFCD82CEA63646043B27&thid=OIP.w_a90SkGOJHOc0dGuD0vzQHaEK&mediaurl=https%3a%2f%2fa57.foxnews.com%2fstatic.foxnews.com%2ffoxnews.com%2fcontent%2fuploads%2f2023%2f10%2f1200%2f675%2fTrump-Civil-Trial-Sketch.jpg%3fve%3d1%26tl%3d1&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.c3f6bdd129063891ce734746b83d2fcd%3frik%3dJzsERjamzoLN7w%26pid%3dImgRaw%26r%3d0&exph=675&expw=1200&q=Donald+Trump&simid=608008310421720027&FORM=IRPRST&ck=6F4595CCC5EF2F246E6D068DA17F0CB2&selectedIndex=94&itb=0,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/10/1200/675/Trump-Civil-Trial-Sketch.jpg?ve=1&tl=1,0.01,2.178796876250999e-06
Kamala Harris,1,https://tse3.mm.bing.net/th/id/OIP.88UkTBnmKc3xsfIkox6qowHaE9?w=244&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.scientificamerican.com/article/what-a-kamala-harris-presidency-would-mean-for-science/,,What a Kamala Harris Presidency Would Mean for Science | Scientific ...,https://www.bing.com/images/search?view=detailV2&ccid=88UkTBnm&id=621075E29C404BC2A2A5A2A1FB098B44F8B33E1D&thid=OIP.88UkTBnmKc3xsfIkox6qowHaE9&mediaurl=https%3a%2f%2fstatic.scientificamerican.com%2fdam%2fm%2f1e192e7a6ba3a182%2foriginal%2fGettyImages-2162421490.jpg%3fw%3d1200&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.f3c5244c19e629cdf1b1f224a31eaaa3%3frik%3dHT6z%252bESLCfuhog%26pid%3dImgRaw%26r%3d0&exph=803&expw=1200&q=Kamala+Harris&simid=607992788431931893&FORM=IRPRST&ck=8E637CBD3ACCBAC4C78333F862435D96&selectedIndex=0&itb=0,https://static.scientificamerican.com/dam/m/1e192e7a6ba3a182/original/GettyImages-2162421490.jpg?w=1200,0.01,1.4781835488975048e-07
Kamala Harris,2,https://tse1.mm.bing.net/th/id/OIP.7e-g24kxgcRbQKqVX2xUVwHaE8?w=245&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.bloomberg.com/news/articles/2023-11-01/kamala-harris-will-lay-out-ai-strategy-in-london-speech,,Kamala Harris Will Lay Out AI Strategy in London Speech - Bloomberg,https://www.bing.com/images/search?view=detailV2&ccid=7e%2bg24kx&id=F50DF1328C0B964EDFB9FD589EA72C1A51E2DC25&thid=OIP.7e-g24kxgcRbQKqVX2xUVwHaE8&mediaurl=https%3a%2f%2fassets.bwbx.io%2fimages%2fusers%2fiqjWHBFdfxIU%2fisywCbTcbDFE%2fv0%2f-1x-1.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.edefa0db893181c45b40aa955f6c5457%3frik%3dJdziURosp55Y%252fQ%26pid%3dImgRaw%26r%3d0&exph=2391&expw=3586&q=Kamala+Harris&simid=608054906497355126&FORM=IRPRST&ck=70EBB3765750C8CAE0F4B88FCAD0DA10&selectedIndex=1&itb=0,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/isywCbTcbDFE/v0/-1x-1.jpg,0.01,3.9259906770894304e-05
Kamala Harris,3,https://tse4.mm.bing.net/th/id/OIP.gHDmHr6mH8Ls-RuC2l2YLAHaE8?w=245&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://abcnews.go.com/Politics/harris-noncommittal-biden-debate-trump-ready-serve/story?id=107923112,,VP Harris reacts to the State of the Union address,https://www.bing.com/images/search?view=detailV2&ccid=gHDmHr6m&id=C8851E443287B6AC4F6FAB8AEB872BE0822024EC&thid=OIP.gHDmHr6mH8Ls-RuC2l2YLAHaE8&mediaurl=https%3a%2f%2fi.abcnewsfe.com%2fa%2f0e1214fb-6b8f-4c9a-b592-2b20309cc244%2fharris-sh-ml-240308_1709912841595_hpMain.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.8070e61ebea61fc2ecf91b82da5d982c%3frik%3d7CQgguArh%252buKqw%26pid%3dImgRaw%26r%3d0&exph=2048&expw=3072&q=Kamala+Harris&simid=608007928180980896&FORM=IRPRST&ck=DD3FE173647FA76432EBA3330C68E0C9&selectedIndex=2&itb=0,https://i.abcnewsfe.com/a/0e1214fb-6b8f-4c9a-b592-2b20309cc244/harris-sh-ml-240308_1709912841595_hpMain.jpg,0.01,0.00036323218955658376
Kamala Harris,4,https://tse3.mm.bing.net/th/id/OIP.Jpgx3fiGocYGY1NC4pkDTgHaE7?w=246&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.bloomberg.com/news/articles/2023-08-01/harris-rejects-desantis-invitation-to-discuss-black-history,,Kamala Harris Won't Debate DeSantis's Florida Black History Curriculum ...,https://www.bing.com/images/search?view=detailV2&ccid=Jpgx3fiG&id=345EE83A8C560C23A1C957ADE647C329ADC29D59&thid=OIP.Jpgx3fiGocYGY1NC4pkDTgHaE7&mediaurl=https%3a%2f%2fassets.bwbx.io%2fimages%2fusers%2fiqjWHBFdfxIU%2fiU1NB8b7_XXM%2fv1%2f-1x-1.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.269831ddf886a1c606635342e299034e%3frik%3dWZ3CrSnDR%252batVw%26pid%3dImgRaw%26r%3d0&exph=1333&expw=2000&q=Kamala+Harris&simid=608005664770240028&FORM=IRPRST&ck=E21EC9596C2E49580710E1E322706A6B&selectedIndex=3&itb=0,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iU1NB8b7_XXM/v1/-1x-1.jpg,0.01,1.7887758474444126e-07
Kamala Harris,5,https://tse4.mm.bing.net/th/id/OIP.KR_W9d4e2NAe8DhdXbtqLgHaE8?w=255&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.latimes.com/politics/story/2024-07-22/kamala-harris-record-breaking-81-million-presidential-bid,,Harris raises record-breaking $81 million for presidential bid - Los ...,https://www.bing.com/images/search?view=detailV2&ccid=KR%2fW9d4e&id=1265526583CF15DF00AF113EF4DAA69BEE05811D&thid=OIP.KR_W9d4e2NAe8DhdXbtqLgHaE8&mediaurl=https%3a%2f%2fca-times.brightspotcdn.com%2fdims4%2fdefault%2f1180eb9%2f2147483647%2fstrip%2ftrue%2fcrop%2f840x560%2b0%2b0%2fresize%2f1200x800!%2fquality%2f75%2f%3furl%3dhttps%253A%252F%252Fcalifornia-times-brightspot.s3.amazonaws.com%252F94%252F29%252F49590eb745c89f50d392e1144653%252Fkamala-harris.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.291fd6f5de1ed8d01ef0385d5dbb6a2e%3frik%3dHYEF7pum2vQ%252bEQ%26pid%3dImgRaw%26r%3d0&exph=800&expw=1200&q=Kamala+Harris&simid=607987750426127571&FORM=IRPRST&ck=371A04A51953AAFF672AAE55CB264F67&selectedIndex=4&itb=0,https://ca-times.brightspotcdn.com/dims4/default/1180eb9/2147483647/strip/true/crop/840x560+0+0/resize/1200x800!/quality/75/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2F94%2F29%2F49590eb745c89f50d392e1144653%2Fkamala-harris.jpg,0.01,8.016337460503564e-08
Kamala Harris,6,https://tse3.mm.bing.net/th/id/OIP.Nwljfth12lzJ4dgmWeqWhQHaEK?w=303&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://digitalchew.com/2025/01/20/kamala-harris-is-reportedly-considering-running-for-president-in-2028-governor-of-california-in-2026/,,Kamala Harris Is Reportedly Considering Running for President in 2028 ...,https://www.bing.com/images/search?view=detailV2&ccid=Nwljfth1&id=93EAD1FC8F8F2B80DB2CE21E77A7C0AEBAA2858C&thid=OIP.Nwljfth12lzJ4dgmWeqWhQHaEK&mediaurl=https%3a%2f%2fdigitalchew.com%2fwp-content%2fuploads%2f2024%2f09%2fKamala-Harris.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.3709637ed875da5cc9e1d82659ea9685%3frik%3djIWiuq7Ap3ce4g%26pid%3dImgRaw%26r%3d0&exph=1260&expw=2240&q=Kamala+Harris&simid=608015590392813097&FORM=IRPRST&ck=5BAFF9486C4065A52A5BBD1B383C0FA5&selectedIndex=5&itb=0,https://digitalchew.com/wp-content/uploads/2024/09/Kamala-Harris.jpg,0.01,2.234820151159056e-08
Kamala Harris,7,https://tse4.mm.bing.net/th/id/OIP.1CWPj8KcoN0uvtc3BIVZ2QHaFW?w=235&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.newyorker.com/culture/cultural-comment/kamala-harris-the-candidate,,"Kamala Harris, the Candidate | The New Yorker",https://www.bing.com/images/search?view=detailV2&ccid=1CWPj8Kc&id=16A6F18547A51FC66A9FC41DC3D0227CEC45E227&thid=OIP.1CWPj8KcoN0uvtc3BIVZ2QHaFW&mediaurl=https%3a%2f%2fmedia.newyorker.com%2fphotos%2f669fcdc75b14c0c338d75478%2fmaster%2fw_2560%252Cc_limit%2fStFelix-Kamala-Reuters.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.d4258f8fc29ca0dd2ebed737048559d9%3frik%3dJ%252bJF7Hwi0MMdxA%26pid%3dImgRaw%26r%3d0&exph=1848&expw=2560&q=Kamala+Harris&simid=607998182925099541&FORM=IRPRST&ck=02B2B81D9F31AF244FE4364DB4353FE3&selectedIndex=6&itb=0,https://media.newyorker.com/photos/669fcdc75b14c0c338d75478/master/w_2560%2Cc_limit/StFelix-Kamala-Reuters.jpg,0.01,6.701973325107247e-05
Kamala Harris,8,https://tse4.mm.bing.net/th/id/OIP.V2LtUL6nuzxSyVFUBDb1LAHaE8?w=266&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://wisconsinexaminer.com/2024/08/02/kamala-harris-will-be-the-democratic-presidential-nominee-dnc-announces/,,"Kamala Harris will be the Democratic presidential nominee, DNC ...",https://www.bing.com/images/search?view=detailV2&ccid=V2LtUL6n&id=079CA04E4CBB9AEB84B500AD8590CB8DABB9D187&thid=OIP.V2LtUL6nuzxSyVFUBDb1LAHaE8&mediaurl=https%3a%2f%2fwisconsinexaminer.com%2fwp-content%2fuploads%2f2024%2f08%2fKamala-1536x1024-1.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.5762ed50bea7bb3c52c951540436f52c%3frik%3dh9G5q43LkIWtAA%26pid%3dImgRaw%26r%3d0&exph=1024&expw=1536&q=Kamala+Harris&simid=608040063106369459&FORM=IRPRST&ck=7F139F3F7CC80CE42054EFC883307225&selectedIndex=7&itb=0,https://wisconsinexaminer.com/wp-content/uploads/2024/08/Kamala-1536x1024-1.jpg,0.01,7.622872888468635e-10
Kamala Harris,9,https://tse3.mm.bing.net/th/id/OIP.QymsU0-wf9BIFOtDft_1wgHaE8?w=266&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://kentuckylantern.com/2024/07/23/shes-ready-to-lead-kentucky-democrats-line-up-behind-kamala-harris/,,'She's ready to lead:' Kentucky Democrats quickly line up behind Kamala ...,https://www.bing.com/images/search?view=detailV2&ccid=QymsU0%2bw&id=007C8DB9178E5E6DAEF8385A8E6FE7AAA7C26BD0&thid=OIP.QymsU0-wf9BIFOtDft_1wgHaE8&mediaurl=https%3a%2f%2fkentuckylantern.com%2fwp-content%2fuploads%2f2024%2f07%2fGettyImages-2161323413-scaled.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.4329ac534fb07fd04814eb437edff5c2%3frik%3d0GvCp6rnb45aOA%26pid%3dImgRaw%26r%3d0&exph=1707&expw=2560&q=Kamala+Harris&simid=608026156017849064&FORM=IRPRST&ck=14495E066CF2D738105DB3A0F94591A0&selectedIndex=8&itb=0,https://kentuckylantern.com/wp-content/uploads/2024/07/GettyImages-2161323413-scaled.jpg,0.01,1.8025495540641145e-09
Kamala Harris,10,https://tse2.mm.bing.net/th/id/OIP.2S_iWUSjPeZLEdajNwuXWQHaE8?w=266&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://fortune.com/2024/08/02/kamala-harris-secures-democratic-nomination-with-delegate-support-dnc-chair-confirms/,,"Kamala Harris secures Democratic nomination with delegate support, DNC ...",https://www.bing.com/images/search?view=detailV2&ccid=2S%2fiWUSj&id=0BDE1E65E00645BFCC01E69438011071FBD7A290&thid=OIP.2S_iWUSjPeZLEdajNwuXWQHaE8&mediaurl=https%3a%2f%2ffortune.com%2fimg-assets%2fwp-content%2fuploads%2f2024%2f08%2fGettyImages-2163962557-e1722622330745.jpg%3fw%3d1440%26q%3d75&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.d92fe25944a33de64b11d6a3370b9759%3frik%3dkKLX%252b3EQATiU5g%26pid%3dImgRaw%26r%3d0&exph=960&expw=1440&q=Kamala+Harris&simid=608000592369318716&FORM=IRPRST&ck=1ED5CC5CA96BFCA9B6D6B24ABD363B1B&selectedIndex=9&itb=0,https://fortune.com/img-assets/wp-content/uploads/2024/08/GettyImages-2163962557-e1722622330745.jpg?w=1440&q=75,0.01,7.2161210340482285e-09
Kamala Harris,11,https://tse1.mm.bing.net/th/id/OIP.5Bdul8iNIl7X2fx7xnnYOAHaHP?w=182&h=180&c=7&r=0&o=7&pid=1.7&rm=3,https://www.welt.de/wirtschaft/plus252632676/Kamala-Harris-Linker-als-Joe-Biden-Das-kaeme-unter-der-Demokratin-auf-die-Wirtschaft-zu.html,,Kamala Harris: Linker als Joe Biden? Das käme unt…,https://www.bing.com/images/search?view=detailV2&ccid=5Bdul8iN&id=0A1D42FC17F1B2A1FAE5D776269F5150789BC7A9&thid=OIP.5Bdul8iNIl7X2fx7xnnYOAHaHP&mediaurl=https%3a%2f%2fimg.welt.de%2fimg%2fwirtschaft%2fmobile252632886%2f3742500967-ci102l-w1024%2fUs-Vide-President-Kamala-Harris-holds-campaign-in-North-Carolina.jpg&cdnurl=https%3a%2f%2fth.bing.com%2fth%2fid%2fR.e4176e97c88d225ed7d9fc7bc679d838%3frik%3dqcebeFBRnyZ21w%26pid%3dImgRaw%26r%3d0&exph=1001&expw=1024&q=Kamala+Harris&simid=608009886669820619&FORM=IRPRST&ck=545C41E879B31E423D8224C6A2FF556C&selectedIndex=10&itb=0,https://img.welt.de/img/wirtschaft/mobile252632886/3742500967-ci102l-w1024/Us-Vide-President-Kamala-Harris-holds-campaign-in-North-Carolina.jpg,0.01,2.034117585480999e-07
Kamala Harris,12,https://ts1.mm.bing.net/th?id=OIP.Q_S6uXUmhlh9fk_Pa32H_gHaLG&pid=15.1,,,,https://www.bing.com/images/search?q=kamala+harris+style&FORM=IVCLTL,https://imgix.bustle.com/uploads/getty/2020/11/5/e01d9867-a1f9-49e9-9dc3-edaace04c154-getty-1189047677.jpg?w=632&fit=crop&crop=faces&auto=format%2Ccompress&q=50&dpr=2,0.01,2.041152100673571e-07
Kamala Harris,13,https://ts1.mm.bing.net/th?id=OIP.Q_S6uXUmhlh9fk_Pa32H_gHaLG&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=6F38DDFD5383ABEDC227AC6D6DECC6197234FC3F&thid=OIP.Q_S6uXUmhlh9fk_Pa32H_gHaLG&mediaurl=https%3a%2f%2fimgix.bustle.com%2fuploads%2fgetty%2f2020%2f11%2f5%2fe01d9867-a1f9-49e9-9dc3-edaace04c154-getty-1189047677.jpg%3fw%3d632%26fit%3dcrop%26crop%3dfaces%26auto%3dformat%252Ccompress%26q%3d50%26dpr%3d2&exph=1895&expw=1264&q=kamala+harris+style&simid=608013185205277748&ck=5B8C2D218CD1289FECD0FFC9CDBEBE1D&itb=0&FORM=IVCLIG,https://imgix.bustle.com/uploads/getty/2020/11/5/e01d9867-a1f9-49e9-9dc3-edaace04c154-getty-1189047677.jpg?w=632&fit=crop&crop=faces&auto=format%2Ccompress&q=50&dpr=2,0.01,2.041152100673571e-07
Kamala Harris,14,https://ts2.mm.bing.net/th?id=OIP._j59Pp6PVZDLSlc30o7CfQHaE7&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=4BB7D18F379647994779FDBD629587CF0F63DE1B&thid=OIP._j59Pp6PVZDLSlc30o7CfQHaE7&mediaurl=https%3a%2f%2fnypost.com%2fwp-content%2fuploads%2fsites%2f2%2f2021%2f01%2fkamala-harris-1.jpg%3fquality%3d90%26strip%3dall%26w%3d1200&exph=799&expw=1200&q=kamala+harris+style&simid=608042528423766925&ck=5A370F2809C5971BBFCA9B5DD6BB419A&itb=0&FORM=IVCLIG,https://nypost.com/wp-content/uploads/sites/2/2021/01/kamala-harris-1.jpg?quality=90&strip=all&w=1200,0.01,0.0068118334747850895
Kamala Harris,15,https://ts4.mm.bing.net/th?id=OIP.55PaVi9fZTaAaH3ZrXz3cwHaLH&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=30DCF0740626EF021CF6BC974371080708D4C5A9&thid=OIP.55PaVi9fZTaAaH3ZrXz3cwHaLH&mediaurl=https%3a%2f%2fimage.gala.de%2f22351590%2ft%2foV%2fv5%2fw1440%2fr0.6667%2f-%2fkamala-harris-style-5.jpg&exph=2160&expw=1440&q=kamala+harris+style&simid=608042193420759095&ck=79327FACC50D36DCAE51AEAB7F41C20A&itb=0&FORM=IVCLIG,https://image.gala.de/22351590/t/oV/v5/w1440/r0.6667/-/kamala-harris-style-5.jpg,0.01,2.399237075678684e-07
Kamala Harris,16,https://ts3.mm.bing.net/th?id=OIP.3RsTcqqkSH4CtfTSyCITVQHaE-&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=6F38DDFD5383ABEDC2273139743A6CEEA909A741&thid=OIP.3RsTcqqkSH4CtfTSyCITVQHaE-&mediaurl=https%3a%2f%2fimgix.bustle.com%2fuploads%2fimage%2f2021%2f1%2f20%2fa962ced5-6565-444d-be50-1bde622d65bb-kamala002.jpeg%3fw%3d800%26h%3d537%26fit%3dcrop%26crop%3dfocalpoint%26fp-x%3d0.4952076677316294%26fp-y%3d0.03333333333333333%26dpr%3d2&exph=1074&expw=1600&q=kamala+harris+style&simid=608002971764457566&ck=BEF7C0B3AAF555FD88666EE0356E7DD9&itb=0&FORM=IVCLIG,https://imgix.bustle.com/uploads/image/2021/1/20/a962ced5-6565-444d-be50-1bde622d65bb-kamala002.jpeg?w=800&h=537&fit=crop&crop=focalpoint&fp-x=0.4952076677316294&fp-y=0.03333333333333333&dpr=2,0.01,1.7517432837621527e-08
Kamala Harris,17,https://ts1.mm.bing.net/th?id=OIP.T-AsN0aiWCWZ_wNFuf-1egHaJ4&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=75B8E2BE369BD94F083DC44F1929BD59DE471E6A&thid=OIP.T-AsN0aiWCWZ_wNFuf-1egHaJ4&mediaurl=https%3a%2f%2fimages.hellomagazine.com%2fhorizon%2fportrait%2f63b538ea6f54-gettyimages-2182396971.jpg%3ftx%3dc_limit&exph=1440&expw=1080&q=kamala+harris+style&simid=608009328366462060&ck=3454C909CF498AE754D3031DD40FA910&itb=0&FORM=IVCLIG,https://images.hellomagazine.com/horizon/portrait/63b538ea6f54-gettyimages-2182396971.jpg?tx=c_limit,0.01,7.343885222166335e-11
Kamala Harris,18,https://ts2.mm.bing.net/th?id=OIP.waxxrJhbAq5VcEq3x99O6AHaK1&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=6F38DDFD5383ABEDC227D1C474E2061EDA771598&thid=OIP.waxxrJhbAq5VcEq3x99O6AHaK1&mediaurl=https%3a%2f%2fimgix.bustle.com%2fuploads%2fgetty%2f2020%2f11%2f5%2fcc274709-baf6-4780-b86a-9289ce514bd9-getty-566018865.jpg%3fw%3d632%26fit%3dcrop%26crop%3dfaces%26auto%3dformat%252Ccompress%26q%3d50%26dpr%3d2&exph=1850&expw=1264&q=kamala+harris+style&simid=608004187248280161&ck=660931161B24F9563077F943AA32B0F9&itb=0&FORM=IVCLIG,https://imgix.bustle.com/uploads/getty/2020/11/5/cc274709-baf6-4780-b86a-9289ce514bd9-getty-566018865.jpg?w=632&fit=crop&crop=faces&auto=format%2Ccompress&q=50&dpr=2,0.01,0.0028628227300941944
Kamala Harris,19,https://ts4.mm.bing.net/th?id=OIP.RhtGFKB6RrFgfFfr5r-1dQHaJ5&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=3681492D13152A4F324D2AF5426559FFF93BFBA4&thid=OIP.RhtGFKB6RrFgfFfr5r-1dQHaJ5&mediaurl=https%3a%2f%2fwww.usmagazine.com%2fwp-content%2fuploads%2f2020%2f11%2fVP-Elect-Kamala-Harris-Power-Dressing-Moments-Slide-2.jpg%3fw%3d1800%26quality%3d86%26strip%3dall&exph=2405&expw=1800&q=kamala+harris+style&simid=608016170177858971&ck=CFB741F91B4BDAB7E2A05E211EAAB40C&itb=0&FORM=IVCLIG,https://www.usmagazine.com/wp-content/uploads/2020/11/VP-Elect-Kamala-Harris-Power-Dressing-Moments-Slide-2.jpg?w=1800&quality=86&strip=all,0.01,6.229347491171211e-06
Kamala Harris,20,https://ts2.mm.bing.net/th?id=OIP.y5Rcd4DPI-zts-QjYl2-0QHaLH&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=C5C130DFE0E327D45A21C9C8222B1211A045E4C3&thid=OIP.y5Rcd4DPI-zts-QjYl2-0QHaLH&mediaurl=https%3a%2f%2fimage.brigitte.de%2f12219756%2ft%2fmG%2fv5%2fw1440%2fr0%2f-%2fkamala-harris-style-3.jpg&exph=2160&expw=1440&q=kamala+harris+style&simid=608047115478322473&ck=197AA331B645550671BD6584DE87C0A2&itb=0&FORM=IVCLIG,https://image.brigitte.de/12219756/t/mG/v5/w1440/r0/-/kamala-harris-style-3.jpg,0.01,3.5192715586163104e-07
Kamala Harris,21,https://ts4.mm.bing.net/th?id=OIP.FKp7A4FVyonbdb7x8NKNeQHaLH&pid=15.1,,,,https://www.bing.com/images/search?view=detailV2&id=7B4BF0BD3A9C006FC67F14BD55AF7F8FD4E94328&thid=OIP.FKp7A4FVyonbdb7x8NKNeQHaLH&mediaurl=https%3a%2f%2fimage.gala.de%2f22351604%2ft%2foV%2fv6%2fw1440%2fr0.6667%2f-%2fkamala-harris-style-1.jpg&exph=2160&expw=1440&q=kamala+harris+style&simid=607989902193998643&ck=8639F814BA8E832F1B94D5787791FE2C&itb=0&FORM=IVCLIG,https://image.gala.de/22351604/t/oV/v6/w1440/r0.6667/-/kamala-harris-style-1.jpg,0.01,1.6510580680417775e-09
